"","Sample.ID","User.ID","Date","Time","Gain","Conc.","Units","Norm..coeff.","Formula","RFU","nm1","LED","Day","TimeStamp","relTimeStamp","BaseName","BaseName2"
"840","Meas-C8-1","Default","4/14/2015","5:02 AM",2,NA,"RFU",1,"nm1",9963.8,514,"Blue",22,(04/14/15 05:02:00),2.183819e+01,"Meas-C8","C8"
"841","Meas-C9-1","Default","4/14/2015","5:03 AM",2.2,NA,"RFU",1,"nm1",9004.2,514,"Blue",22,(04/14/15 05:03:00),2.183889e+01,"Meas-C9","C9"
"842","Meas-C10-1","Default","4/14/2015","5:03 AM",1.92,NA,"RFU",1,"nm1",10291.3,514,"Blue",22,(04/14/15 05:03:00),2.183889e+01,"Meas-C10","C10"
"843","Meas-C11-1","Default","4/14/2015","5:03 AM",1.92,NA,"RFU",1,"nm1",10338.4,514,"Blue",22,(04/14/15 05:03:00),2.183889e+01,"Meas-C11","C11"
"844","Meas-C12-1","Default","4/14/2015","5:03 AM",2.28,NA,"RFU",1,"nm1",8701.3,514,"Blue",22,(04/14/15 05:03:00),2.183889e+01,"Meas-C12","C12"
"845","Meas-C13-1","Default","4/14/2015","5:04 AM",7.16,NA,"RFU",1,"nm1",2720.3,514,"Blue",22,(04/14/15 05:04:00),2.183958e+01,"Meas-C13","C13"
"846","Meas-C14-1","Default","4/14/2015","5:04 AM",3.24,NA,"RFU",1,"nm1",6063.6,514,"Blue",22,(04/14/15 05:04:00),2.183958e+01,"Meas-C14","C14"
"847","Meas-C15-1","Default","4/14/2015","5:04 AM",3.24,NA,"RFU",1,"nm1",6087.9,514,"Blue",22,(04/14/15 05:04:00),2.183958e+01,"Meas-C15","C15"
"848","Meas-C16-1","Default","4/14/2015","5:04 AM",2.24,NA,"RFU",1,"nm1",8931,514,"Blue",22,(04/14/15 05:04:00),2.183958e+01,"Meas-C16","C16"
"849","Meas-C17-1","Default","4/14/2015","5:05 AM",2.08,NA,"RFU",1,"nm1",9554.4,514,"Blue",22,(04/14/15 05:05:00),2.184028e+01,"Meas-C17","C17"
"850","Meas-C18-1","Default","4/14/2015","5:06 AM",2.64,NA,"RFU",1,"nm1",7537.2,514,"Blue",22,(04/14/15 05:06:00),2.184097e+01,"Meas-C18","C18"
"851","Meas-C19-1","Default","4/14/2015","5:06 AM",2.28,NA,"RFU",1,"nm1",8753.9,514,"Blue",22,(04/14/15 05:06:00),2.184097e+01,"Meas-C19","C19"
"852","Meas-C20-1","Default","4/14/2015","5:06 AM",2.12,NA,"RFU",1,"nm1",9465.5,514,"Blue",22,(04/14/15 05:06:00),2.184097e+01,"Meas-C20","C20"
"853","Meas-E1-1","Default","4/14/2015","5:11 AM",1.84,NA,"RFU",1,"nm1",10778.6,514,"Blue",22,(04/14/15 05:11:00),2.184444e+01,"Meas-E1","E1"
"854","Meas-E2-1","Default","4/14/2015","5:11 AM",1.88,NA,"RFU",1,"nm1",10649.6,514,"Blue",22,(04/14/15 05:11:00),2.184444e+01,"Meas-E2","E2"
"855","Meas-E3-1","Default","4/14/2015","5:11 AM",1.68,NA,"RFU",1,"nm1",11753.6,514,"Blue",22,(04/14/15 05:11:00),2.184444e+01,"Meas-E3","E3"
"856","Meas-E4-1","Default","4/14/2015","5:12 AM",1.84,NA,"RFU",1,"nm1",10865.5,514,"Blue",22,(04/14/15 05:12:00),2.184514e+01,"Meas-E4","E4"
"857","Meas-E5-1","Default","4/14/2015","5:12 AM",1.84,NA,"RFU",1,"nm1",10968.1,514,"Blue",22,(04/14/15 05:12:00),2.184514e+01,"Meas-E5","E5"
"858","Meas-E6-1","Default","4/14/2015","5:12 AM",1.72,NA,"RFU",1,"nm1",11509.9,514,"Blue",22,(04/14/15 05:12:00),2.184514e+01,"Meas-E6","E6"
"859","Meas-E7-1","Default","4/14/2015","5:12 AM",1.52,NA,"RFU",1,"nm1",13193.1,514,"Blue",22,(04/14/15 05:12:00),2.184514e+01,"Meas-E7","E7"
"860","Meas-E8-1","Default","4/14/2015","5:13 AM",1.84,NA,"RFU",1,"nm1",10938.6,514,"Blue",22,(04/14/15 05:13:00),2.184583e+01,"Meas-E8","E8"
"861","Meas-E9-1","Default","4/14/2015","5:13 AM",1.68,NA,"RFU",1,"nm1",11801.7,514,"Blue",22,(04/14/15 05:13:00),2.184583e+01,"Meas-E9","E9"
"862","Meas-E10-1","Default","4/14/2015","5:13 AM",1.72,NA,"RFU",1,"nm1",11545,514,"Blue",22,(04/14/15 05:13:00),2.184583e+01,"Meas-E10","E10"
"863","Meas-E11-1","Default","4/14/2015","5:13 AM",2.56,NA,"RFU",1,"nm1",7875.7,514,"Blue",22,(04/14/15 05:13:00),2.184583e+01,"Meas-E11","E11"
"864","Meas-E12-1","Default","4/14/2015","5:14 AM",1.68,NA,"RFU",1,"nm1",11879.6,514,"Blue",22,(04/14/15 05:14:00),2.184653e+01,"Meas-E12","E12"
"865","Meas-E13-1","Default","4/14/2015","5:14 AM",1.4,NA,"RFU",1,"nm1",14323.8,514,"Blue",22,(04/14/15 05:14:00),2.184653e+01,"Meas-E13","E13"
"866","Meas-E14-1","Default","4/14/2015","5:14 AM",1.36,NA,"RFU",1,"nm1",14552,514,"Blue",22,(04/14/15 05:14:00),2.184653e+01,"Meas-E14","E14"
"867","Meas-E15-1","Default","4/14/2015","5:15 AM",1.48,NA,"RFU",1,"nm1",13384.3,514,"Blue",22,(04/14/15 05:15:00),2.184722e+01,"Meas-E15","E15"
"868","Meas-E16-1","Default","4/14/2015","5:15 AM",1.68,NA,"RFU",1,"nm1",11753,514,"Blue",22,(04/14/15 05:15:00),2.184722e+01,"Meas-E16","E16"
"877","1%-1","Default","4/15/2015","3:31 AM",0.8,NA,"RFU",1,"nm1",24411.1,514,"Blue",23,(04/15/15 03:31:00),2.277500e+01,"1%","1%"
"878","10%-1","Default","4/15/2015","3:32 AM",0.04,NA,"RFU",1,"nm1",239360.5,514,"Blue",23,(04/15/15 03:32:00),2.277569e+01,"10%","10%"
"875",".01%-1","Default","4/15/2015","3:30 AM",10,NA,"RFU",1,"nm1",226.4,514,"Blue",23,(04/15/15 03:30:00),2.277431e+01,".01%",".01%"
"876",".1%-1","Default","4/15/2015","3:31 AM",6.72,NA,"RFU",1,"nm1",2796,514,"Blue",23,(04/15/15 03:31:00),2.277500e+01,".1%",".1%"
"873",".0001%-1","Default","4/15/2015","3:29 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",23,(04/15/15 03:29:00),2.277361e+01,".0001%",".0001%"
"874",".001%-1","Default","4/15/2015","3:29 AM",10,NA,"RFU",1,"nm1",10.6,514,"Blue",23,(04/15/15 03:29:00),2.277361e+01,".001%",".001%"
"872","Blank-1","Default","4/15/2015","3:28 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",23,(04/15/15 03:28:00),2.277292e+01,"Blank","Blank"
"879","Meas-Blank-1","Default","4/15/2015","3:33 AM",10,NA,"RFU",1,"nm1",209.1,514,"Blue",23,(04/15/15 03:33:00),2.277639e+01,"Meas-Blank","Blank"
"882","Meas-E1-1","Default","4/15/2015","3:35 AM",1.84,NA,"RFU",1,"nm1",10832.1,514,"Blue",23,(04/15/15 03:35:00),2.277778e+01,"Meas-E1","E1"
"883","Meas-E2-1","Default","4/15/2015","3:36 AM",1.56,NA,"RFU",1,"nm1",12595.6,514,"Blue",23,(04/15/15 03:36:00),2.277847e+01,"Meas-E2","E2"
"884","Meas-E3-1","Default","4/15/2015","3:36 AM",1.68,NA,"RFU",1,"nm1",11934.5,514,"Blue",23,(04/15/15 03:36:00),2.277847e+01,"Meas-E3","E3"
"885","Meas-E4-1","Default","4/15/2015","3:37 AM",1.8,NA,"RFU",1,"nm1",11167.8,514,"Blue",23,(04/15/15 03:37:00),2.277917e+01,"Meas-E4","E4"
"886","Meas-E5-1","Default","4/15/2015","3:37 AM",1.72,NA,"RFU",1,"nm1",11593.1,514,"Blue",23,(04/15/15 03:37:00),2.277917e+01,"Meas-E5","E5"
"887","Meas-E6-1","Default","4/15/2015","3:38 AM",1.8,NA,"RFU",1,"nm1",11167.5,514,"Blue",23,(04/15/15 03:38:00),2.277986e+01,"Meas-E6","E6"
"888","Meas-E7-1","Default","4/15/2015","3:38 AM",1.48,NA,"RFU",1,"nm1",13438.9,514,"Blue",23,(04/15/15 03:38:00),2.277986e+01,"Meas-E7","E7"
"889","Meas-E8-1","Default","4/15/2015","3:39 AM",1.68,NA,"RFU",1,"nm1",12097.8,514,"Blue",23,(04/15/15 03:39:00),2.278056e+01,"Meas-E8","E8"
"890","Meas-E9-1","Default","4/15/2015","3:39 AM",1.48,NA,"RFU",1,"nm1",13544.1,514,"Blue",23,(04/15/15 03:39:00),2.278056e+01,"Meas-E9","E9"
"891","Meas-E10-1","Default","4/15/2015","3:40 AM",1.56,NA,"RFU",1,"nm1",12798.5,514,"Blue",23,(04/15/15 03:40:00),2.278125e+01,"Meas-E10","E10"
"892","Meas-E11-1","Default","4/15/2015","3:40 AM",2.16,NA,"RFU",1,"nm1",9258,514,"Blue",23,(04/15/15 03:40:00),2.278125e+01,"Meas-E11","E11"
"893","Meas-E12-1","Default","4/15/2015","3:41 AM",1.52,NA,"RFU",1,"nm1",12995.3,514,"Blue",23,(04/15/15 03:41:00),2.278194e+01,"Meas-E12","E12"
"894","Meas-E13-1","Default","4/15/2015","3:41 AM",1.48,NA,"RFU",1,"nm1",13490.1,514,"Blue",23,(04/15/15 03:41:00),2.278194e+01,"Meas-E13","E13"
"895","Meas-E14-1","Default","4/15/2015","3:42 AM",1.32,NA,"RFU",1,"nm1",14803.5,514,"Blue",23,(04/15/15 03:42:00),2.278264e+01,"Meas-E14","E14"
"896","Meas-E15-1","Default","4/15/2015","3:42 AM",1.48,NA,"RFU",1,"nm1",13527.9,514,"Blue",23,(04/15/15 03:42:00),2.278264e+01,"Meas-E15","E15"
"897","Meas-E16-1","Default","4/15/2015","3:43 AM",1.6,NA,"RFU",1,"nm1",12620.2,514,"Blue",23,(04/15/15 03:43:00),2.278333e+01,"Meas-E16","E16"
"903","1%-1","Default","4/16/2015","4:04 AM",0.68,NA,"RFU",1,"nm1",27911.4,514,"Blue",24,(04/16/15 04:04:00),2.379792e+01,"1%","1%"
"904","10%-1","Default","4/16/2015","4:05 AM",0.04,NA,"RFU",1,"nm1",231635.5,514,"Blue",24,(04/16/15 04:05:00),2.379861e+01,"10%","10%"
"901",".01%-1","Default","4/16/2015","4:04 AM",10,NA,"RFU",1,"nm1",233.5,514,"Blue",24,(04/16/15 04:04:00),2.379792e+01,".01%",".01%"
"902",".1%-1","Default","4/16/2015","4:04 AM",7.4,NA,"RFU",1,"nm1",2612,514,"Blue",24,(04/16/15 04:04:00),2.379792e+01,".1%",".1%"
"899",".0001%-1","Default","4/16/2015","4:03 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",24,(04/16/15 04:03:00),2.379722e+01,".0001%",".0001%"
"900",".001%-1","Default","4/16/2015","4:03 AM",10,NA,"RFU",1,"nm1",15.1,514,"Blue",24,(04/16/15 04:03:00),2.379722e+01,".001%",".001%"
"925","Blank-1","Default","4/16/2015","4:11 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",24,(04/16/15 04:11:00),2.380278e+01,"Blank","Blank"
"908","Meas-E1-1","Default","4/16/2015","4:06 AM",1.76,NA,"RFU",1,"nm1",11191.2,514,"Blue",24,(04/16/15 04:06:00),2.379931e+01,"Meas-E1","E1"
"909","Meas-E2-1","Default","4/16/2015","4:06 AM",1.76,NA,"RFU",1,"nm1",11308,514,"Blue",24,(04/16/15 04:06:00),2.379931e+01,"Meas-E2","E2"
"910","Meas-E3-1","Default","4/16/2015","4:07 AM",1.64,NA,"RFU",1,"nm1",12272.8,514,"Blue",24,(04/16/15 04:07:00),2.380000e+01,"Meas-E3","E3"
"911","Meas-E4-1","Default","4/16/2015","4:07 AM",1.76,NA,"RFU",1,"nm1",11405,514,"Blue",24,(04/16/15 04:07:00),2.380000e+01,"Meas-E4","E4"
"912","Meas-E5-1","Default","4/16/2015","4:07 AM",1.8,NA,"RFU",1,"nm1",11097.9,514,"Blue",24,(04/16/15 04:07:00),2.380000e+01,"Meas-E5","E5"
"913","Meas-E6-1","Default","4/16/2015","4:08 AM",1.72,NA,"RFU",1,"nm1",11617.2,514,"Blue",24,(04/16/15 04:08:00),2.380069e+01,"Meas-E6","E6"
"914","Meas-E7-1","Default","4/16/2015","4:08 AM",1.48,NA,"RFU",1,"nm1",13423.4,514,"Blue",24,(04/16/15 04:08:00),2.380069e+01,"Meas-E7","E7"
"915","Meas-E8-1","Default","4/16/2015","4:08 AM",1.84,NA,"RFU",1,"nm1",10876.2,514,"Blue",24,(04/16/15 04:08:00),2.380069e+01,"Meas-E8","E8"
"916","Meas-E9-1","Default","4/16/2015","4:08 AM",1.64,NA,"RFU",1,"nm1",12200.7,514,"Blue",24,(04/16/15 04:08:00),2.380069e+01,"Meas-E9","E9"
"917","Meas-E10-1","Default","4/16/2015","4:09 AM",1.8,NA,"RFU",1,"nm1",11246.6,514,"Blue",24,(04/16/15 04:09:00),2.380139e+01,"Meas-E10","E10"
"918","Meas-E11-1","Default","4/16/2015","4:09 AM",2.52,NA,"RFU",1,"nm1",7923.5,514,"Blue",24,(04/16/15 04:09:00),2.380139e+01,"Meas-E11","E11"
"919","Meas-E12-1","Default","4/16/2015","4:09 AM",1.72,NA,"RFU",1,"nm1",11685.4,514,"Blue",24,(04/16/15 04:09:00),2.380139e+01,"Meas-E12","E12"
"920","Meas-E13-1","Default","4/16/2015","4:10 AM",1.44,NA,"RFU",1,"nm1",13824.2,514,"Blue",24,(04/16/15 04:10:00),2.380208e+01,"Meas-E13","E13"
"921","Meas-E14-1","Default","4/16/2015","4:10 AM",1.32,NA,"RFU",1,"nm1",15071.9,514,"Blue",24,(04/16/15 04:10:00),2.380208e+01,"Meas-E14","E14"
"922","Meas-E15-1","Default","4/16/2015","4:10 AM",1.44,NA,"RFU",1,"nm1",13893.7,514,"Blue",24,(04/16/15 04:10:00),2.380208e+01,"Meas-E15","E15"
"923","Meas-E16-1","Default","4/16/2015","4:11 AM",1.56,NA,"RFU",1,"nm1",12805.6,514,"Blue",24,(04/16/15 04:11:00),2.380278e+01,"Meas-E16","E16"
